Country,field,method,period,Q4,Q3,Q2,Q1,Documents,Journals
Mali,top_Social,euclid,2010,0.125,0.25,0.375,0.25,8.0,8.0
Malta,top_Social,euclid,2010,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.3684210526315789,19.0,19.0
Marshall Islands,top_Social,euclid,2010,0.0,0.0,0.0,1.0,2.0,2.0
Martinique,top_Social,euclid,2010,1.0,0.0,0.0,0.0,1.0,1.0
Mauritius,top_Social,euclid,2010,0.047619047619047616,0.14285714285714285,0.38095238095238093,0.42857142857142855,21.0,17.0
Mayotte,top_Social,euclid,2010,1.0,0.0,0.0,0.0,1.0,1.0
Mexico,top_Social,euclid,2010,0.37466666666666665,0.18133333333333335,0.19333333333333333,0.25066666666666665,750.0,340.0
Moldova,top_Social,euclid,2010,0.5,0.25,0.0,0.25,4.0,3.0
Monaco,top_Social,euclid,2010,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3.0,3.0
Mongolia,top_Social,euclid,2010,0.3333333333333333,0.08333333333333333,0.4166666666666667,0.16666666666666666,12.0,11.0
Montenegro,top_Social,euclid,2010,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,9.0,9.0
Morocco,top_Social,euclid,2010,0.25757575757575757,0.19696969696969696,0.21212121212121213,0.3333333333333333,66.0,48.0
Mozambique,top_Social,euclid,2010,0.05,0.1,0.35,0.5,20.0,18.0
Myanmar,top_Social,euclid,2010,0.0,0.2,0.6,0.2,5.0,4.0
Namibia,top_Social,euclid,2010,0.625,0.125,0.125,0.125,8.0,7.0
Nepal,top_Social,euclid,2010,0.045454545454545456,0.3939393939393939,0.21212121212121213,0.3484848484848485,66.0,42.0
Netherlands,top_Social,euclid,2010,0.03406730369754882,0.1759451599501454,0.3263398421271292,0.46364769422517654,4814.0,1255.0
Netherlands Antilles,top_Social,euclid,2010,0.6666666666666666,0.0,0.3333333333333333,0.0,3.0,3.0
New Caledonia,top_Social,euclid,2010,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,7.0,7.0
New Zealand,top_Social,euclid,2010,0.08396369137670197,0.19364599092284418,0.2934947049924357,0.4288956127080182,1322.0,690.0
Nicaragua,top_Social,euclid,2010,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,7.0,7.0
Niger,top_Social,euclid,2010,0.21428571428571427,0.5,0.07142857142857142,0.21428571428571427,14.0,12.0
Nigeria,top_Social,euclid,2010,0.308411214953271,0.34579439252336447,0.17943925233644858,0.16635514018691588,535.0,158.0
Norfolk Island,top_Social,euclid,2010,0.0,0.0,0.0,1.0,1.0,1.0
Norway,top_Social,euclid,2010,0.06615059817030261,0.16185784658691063,0.3138634764250528,0.458128078817734,1421.0,693.0
Oman,top_Social,euclid,2010,0.0784313725490196,0.17647058823529413,0.39215686274509803,0.35294117647058826,51.0,39.0
Pakistan,top_Social,euclid,2010,0.20558375634517767,0.3604060913705584,0.23096446700507614,0.20304568527918782,394.0,127.0
Palau,top_Social,euclid,2010,0.0,0.0,0.0,1.0,1.0,1.0
Palestine,top_Social,euclid,2010,0.23809523809523808,0.19047619047619047,0.3333333333333333,0.23809523809523808,21.0,18.0
Panama,top_Social,euclid,2010,0.2,0.2,0.4,0.2,5.0,5.0
Papua New Guinea,top_Social,euclid,2010,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.3076923076923077,13.0,11.0
Paraguay,top_Social,euclid,2010,0.0,0.5,0.25,0.25,4.0,4.0
Peru,top_Social,euclid,2010,0.1,0.18888888888888888,0.32222222222222224,0.3888888888888889,90.0,73.0
Philippines,top_Social,euclid,2010,0.2706766917293233,0.23308270676691728,0.24812030075187969,0.24812030075187969,133.0,77.0
Poland,top_Social,euclid,2010,0.38257993384785005,0.20286659316427783,0.1565600882028666,0.2579933847850055,907.0,306.0
Portugal,top_Social,euclid,2010,0.13354037267080746,0.15424430641821946,0.2660455486542443,0.44616977225672877,966.0,497.0
Puerto Rico,top_Social,euclid,2010,0.16071428571428573,0.35714285714285715,0.17857142857142858,0.30357142857142855,56.0,49.0
Qatar,top_Social,euclid,2010,0.04081632653061224,0.061224489795918366,0.3469387755102041,0.5510204081632653,49.0,40.0
Reunion,top_Social,euclid,2010,0.0,0.0,0.0,1.0,2.0,2.0
Romania,top_Social,euclid,2010,0.6954933008526187,0.15712545676004872,0.06455542021924482,0.0828258221680877,821.0,148.0
Russian Federation,top_Social,euclid,2010,0.6361607142857143,0.09821428571428571,0.11049107142857142,0.15513392857142858,896.0,203.0
Rwanda,top_Social,euclid,2010,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.47058823529411764,17.0,15.0
Saint Kitts and Nevis,top_Social,euclid,2010,1.0,0.0,0.0,0.0,1.0,1.0
Saint Lucia,top_Social,euclid,2010,0.0,0.0,0.5,0.5,2.0,2.0
Saint Vincent and the Grenadines,top_Social,euclid,2010,0.0,0.0,0.5,0.5,2.0,2.0
Samoa,top_Social,euclid,2010,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.0,3.0
San Marino,top_Social,euclid,2010,0.0,0.0,0.0,1.0,1.0,1.0
Sao Tome and Principe,top_Social,euclid,2010,0.0,0.0,0.0,1.0,1.0,1.0
Saudi Arabia,top_Social,euclid,2010,0.04430379746835443,0.27848101265822783,0.31645569620253167,0.36075949367088606,158.0,109.0
Senegal,top_Social,euclid,2010,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.6666666666666666,24.0,22.0
Serbia,top_Social,euclid,2010,0.38990825688073394,0.1926605504587156,0.17889908256880735,0.23853211009174313,218.0,113.0
Seychelles,top_Social,euclid,2010,0.0,0.0,0.0,1.0,1.0,1.0
Sierra Leone,top_Social,euclid,2010,0.0,0.5,0.5,0.0,6.0,6.0
Singapore,top_Social,euclid,2010,0.041349292709466814,0.26659412404787813,0.2883569096844396,0.40369967355821545,919.0,503.0
Slovakia,top_Social,euclid,2010,0.6071428571428571,0.16233766233766234,0.09090909090909091,0.1396103896103896,308.0,78.0
Slovenia,top_Social,euclid,2010,0.4648241206030151,0.17587939698492464,0.15326633165829145,0.20603015075376885,398.0,159.0
Solomon Islands,top_Social,euclid,2010,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,7.0,6.0
Somalia,top_Social,euclid,2010,,,,,0.0,0.0
South Africa,top_Social,euclid,2010,0.354639175257732,0.12852233676975944,0.21580756013745706,0.30103092783505153,1455.0,487.0
South Korea,top_Social,euclid,2010,0.09283489096573208,0.167601246105919,0.2554517133956386,0.48411214953271026,1605.0,628.0
Spain,top_Social,euclid,2010,0.27169149868536374,0.11437335670464505,0.2291849255039439,0.38475021910604734,4564.0,1065.0
Sri Lanka,top_Social,euclid,2010,0.10126582278481013,0.24050632911392406,0.3037974683544304,0.35443037974683544,79.0,59.0
Sudan,top_Social,euclid,2010,0.06666666666666667,0.4,0.4,0.13333333333333333,15.0,14.0
Suriname,top_Social,euclid,2010,0.0,0.0,1.0,0.0,1.0,1.0
Swaziland,top_Social,euclid,2010,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.6666666666666666,12.0,11.0
Sweden,top_Social,euclid,2010,0.025878003696857672,0.1913123844731978,0.3133086876155268,0.46950092421441775,2164.0,876.0
Switzerland,top_Social,euclid,2010,0.11676954732510288,0.1728395061728395,0.2952674897119342,0.41512345679012347,1944.0,869.0
Syrian Arab Republic,top_Social,euclid,2010,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.46153846153846156,13.0,12.0
Taiwan,top_Social,euclid,2010,0.10662047729022325,0.14318706697459585,0.27174749807544263,0.47844495765973827,2598.0,649.0
Tajikistan,top_Social,euclid,2010,0.3333333333333333,0.16666666666666666,0.0,0.5,6.0,6.0
Tanzania,top_Social,euclid,2010,0.043010752688172046,0.11827956989247312,0.3225806451612903,0.5161290322580645,93.0,65.0
Thailand,top_Social,euclid,2010,0.13383838383838384,0.2297979797979798,0.20454545454545456,0.4318181818181818,396.0,209.0
Togo,top_Social,euclid,2010,0.25,0.25,0.0,0.5,4.0,4.0
Tonga,top_Social,euclid,2010,0.0,0.0,0.5,0.5,2.0,2.0
Trinidad and Tobago,top_Social,euclid,2010,0.023255813953488372,0.09302325581395349,0.3488372093023256,0.5348837209302325,43.0,34.0
Tunisia,top_Social,euclid,2010,0.18571428571428572,0.2,0.19285714285714287,0.42142857142857143,140.0,85.0
Turkey,top_Social,euclid,2010,0.2895656515227159,0.2076884672990514,0.20069895157264103,0.3020469296055916,2003.0,592.0
Turks and Caicos Islands,top_Social,euclid,2010,,,,,0.0,0.0
Uganda,top_Social,euclid,2010,0.15463917525773196,0.1134020618556701,0.25773195876288657,0.4742268041237113,97.0,65.0
Ukraine,top_Social,euclid,2010,0.21951219512195122,0.25609756097560976,0.2073170731707317,0.3170731707317073,82.0,53.0
United Arab Emirates,top_Social,euclid,2010,0.036290322580645164,0.18951612903225806,0.3225806451612903,0.45161290322580644,248.0,181.0
United Kingdom,top_Social,euclid,2010,0.11034682080924856,0.20277456647398845,0.3242774566473988,0.36260115606936416,17300.0,1855.0
United States,top_Social,euclid,2010,0.1676265649489208,0.3217704930415243,0.23114980078176633,0.2794531412277886,52957.0,2137.0
Uruguay,top_Social,euclid,2010,0.22727272727272727,0.18181818181818182,0.1590909090909091,0.4318181818181818,44.0,38.0
Uzbekistan,top_Social,euclid,2010,0.2,0.1,0.2,0.5,10.0,9.0
Vanuatu,top_Social,euclid,2010,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.0,3.0
Venezuela,top_Social,euclid,2010,0.5384615384615384,0.14615384615384616,0.13076923076923078,0.18461538461538463,130.0,67.0
Viet Nam,top_Social,euclid,2010,0.07627118644067797,0.1694915254237288,0.3135593220338983,0.4406779661016949,118.0,77.0
Virgin Islands (U.S.),top_Social,euclid,2010,0.0,0.0,1.0,0.0,1.0,1.0
Wallis and Futuna,top_Social,euclid,2010,,,,,0.0,0.0
Yemen,top_Social,euclid,2010,0.16666666666666666,0.08333333333333333,0.5,0.25,12.0,10.0
Zambia,top_Social,euclid,2010,0.16,0.04,0.28,0.52,25.0,17.0
Zimbabwe,top_Social,euclid,2010,0.3125,0.1875,0.14583333333333334,0.3541666666666667,48.0,31.0
Afghanistan,top_Life,euclid,2010,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.21428571428571427,14.0,10.0
Albania,top_Life,euclid,2010,0.18181818181818182,0.09090909090909091,0.21212121212121213,0.5151515151515151,33.0,28.0
Algeria,top_Life,euclid,2010,0.13662790697674418,0.32558139534883723,0.23546511627906977,0.3023255813953488,344.0,192.0
American Samoa,top_Life,euclid,2010,0.0,0.6666666666666666,0.3333333333333333,0.0,3.0,2.0
Andorra,top_Life,euclid,2010,0.0,0.0,0.5,0.5,2.0,2.0
Angola,top_Life,euclid,2010,0.11764705882352941,0.0,0.5882352941176471,0.29411764705882354,17.0,13.0
Antigua and Barbuda,top_Life,euclid,2010,0.0,0.5,0.0,0.5,2.0,2.0
Argentina,top_Life,euclid,2010,0.12805526036131776,0.18012752391073325,0.26089266737513284,0.43092454835281613,3764.0,1232.0
Armenia,top_Life,euclid,2010,0.3058823529411765,0.11764705882352941,0.2235294117647059,0.35294117647058826,85.0,56.0
Australia,top_Life,euclid,2010,0.08750887154009936,0.2212207239176721,0.30688431511710434,0.3843860894251242,14090.0,2040.0
Austria,top_Life,euclid,2010,0.04080118694362018,0.21414441147378832,0.31973293768545996,0.42532146389713155,4044.0,1307.0
Azerbaijan,top_Life,euclid,2010,0.29411764705882354,0.45098039215686275,0.13725490196078433,0.11764705882352941,51.0,34.0
Bahamas,top_Life,euclid,2010,0.3333333333333333,0.16666666666666666,0.5,0.0,6.0,5.0
Bahrain,top_Life,euclid,2010,0.09302325581395349,0.18604651162790697,0.2558139534883721,0.46511627906976744,43.0,36.0
Bangladesh,top_Life,euclid,2010,0.3231597845601436,0.2495511669658887,0.20825852782764812,0.21903052064631956,557.0,258.0
Barbados,top_Life,euclid,2010,0.058823529411764705,0.17647058823529413,0.4117647058823529,0.35294117647058826,17.0,15.0
Belarus,top_Life,euclid,2010,0.42138364779874216,0.16352201257861634,0.15723270440251572,0.2578616352201258,159.0,105.0
Belgium,top_Life,euclid,2010,0.04121863799283154,0.2101661779081134,0.3175301401107853,0.4310850439882698,6138.0,1545.0
Belize,top_Life,euclid,2010,0.4,0.3,0.3,0.0,10.0,8.0
Benin,top_Life,euclid,2010,0.10218978102189781,0.1897810218978102,0.38686131386861317,0.32116788321167883,137.0,88.0
Bermuda,top_Life,euclid,2010,0.0,0.36363636363636365,0.45454545454545453,0.18181818181818182,22.0,15.0
Bhutan,top_Life,euclid,2010,0.23809523809523808,0.19047619047619047,0.2857142857142857,0.2857142857142857,21.0,19.0
Bolivia,top_Life,euclid,2010,0.10810810810810811,0.23423423423423423,0.38738738738738737,0.2702702702702703,111.0,80.0
Bosnia and Herzegovina,top_Life,euclid,2010,0.25,0.19444444444444445,0.3333333333333333,0.2222222222222222,72.0,59.0
Botswana,top_Life,euclid,2010,0.15942028985507245,0.15942028985507245,0.463768115942029,0.21739130434782608,69.0,47.0
Brazil,top_Life,euclid,2010,0.4140625,0.11586334745762712,0.1735301906779661,0.2965439618644068,15104.0,1779.0
British Indian Ocean Territory,top_Life,euclid,2010,0.0,0.5,0.5,0.0,2.0,2.0
Brunei Darussalam,top_Life,euclid,2010,0.04,0.08,0.4,0.48,25.0,22.0
Bulgaria,top_Life,euclid,2010,0.22928994082840237,0.23816568047337278,0.22485207100591717,0.3076923076923077,676.0,344.0
Burkina Faso,top_Life,euclid,2010,0.10738255033557047,0.2483221476510067,0.3288590604026846,0.31543624161073824,149.0,102.0
Burundi,top_Life,euclid,2010,0.0,0.375,0.1875,0.4375,16.0,14.0
Cambodia,top_Life,euclid,2010,0.1125,0.225,0.4,0.2625,80.0,49.0
Cameroon,top_Life,euclid,2010,0.09365558912386707,0.22658610271903323,0.3957703927492447,0.283987915407855,331.0,179.0
Canada,top_Life,euclid,2010,0.06080765033002443,0.2790395509588899,0.30195935762174525,0.3581934410893405,19241.0,2182.0
Cape Verde,top_Life,euclid,2010,0.0,0.3333333333333333,0.16666666666666666,0.5,6.0,6.0
Cayman Islands,top_Life,euclid,2010,0.25,0.0,0.5,0.25,4.0,4.0
Central African Republic,top_Life,euclid,2010,0.06666666666666667,0.26666666666666666,0.4,0.26666666666666666,15.0,13.0
Chad,top_Life,euclid,2010,0.0,0.0,0.5,0.5,4.0,3.0
Chile,top_Life,euclid,2010,0.1731266149870801,0.20478036175710596,0.24612403100775193,0.375968992248062,1548.0,704.0
China,top_Life,euclid,2010,0.3432268837403465,0.13552494260070966,0.18457524525151325,0.33667292840743057,47910.0,2199.0
Christmas Island,top_Life,euclid,2010,,,,,0.0,0.0
Colombia,top_Life,euclid,2010,0.29754322111010006,0.17652411282984531,0.21383075523202913,0.31210191082802546,1099.0,478.0
Comoros,top_Life,euclid,2010,0.0,0.0,0.75,0.25,4.0,4.0
Congo,top_Life,euclid,2010,0.05747126436781609,0.3448275862068966,0.3103448275862069,0.28735632183908044,87.0,59.0
Cook Islands,top_Life,euclid,2010,0.0,1.0,0.0,0.0,2.0,2.0
Costa Rica,top_Life,euclid,2010,0.06716417910447761,0.31343283582089554,0.2835820895522388,0.3358208955223881,268.0,172.0
Cote d'Ivoire,top_Life,euclid,2010,0.12413793103448276,0.5172413793103449,0.21379310344827587,0.14482758620689656,145.0,68.0
Croatia,top_Life,euclid,2010,0.26282051282051283,0.20192307692307693,0.20726495726495728,0.327991452991453,936.0,433.0
Cuba,top_Life,euclid,2010,0.4159132007233273,0.13743218806509946,0.15551537070524413,0.2911392405063291,553.0,246.0
Cyprus,top_Life,euclid,2010,0.06790123456790123,0.25925925925925924,0.2839506172839506,0.3888888888888889,162.0,125.0
Czech Republic,top_Life,euclid,2010,0.20765472312703584,0.2005971769815418,0.21715526601520088,0.3745928338762215,3684.0,1053.0
Democratic Republic Congo,top_Life,euclid,2010,0.11764705882352941,0.17647058823529413,0.47058823529411764,0.23529411764705882,17.0,17.0
Denmark,top_Life,euclid,2010,0.026519787841697267,0.21399428804569565,0.33557731538147695,0.4239086087311302,4902.0,1344.0
Djibouti,top_Life,euclid,2010,0.0,0.5,0.5,0.0,2.0,2.0
Dominica,top_Life,euclid,2010,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,7.0,5.0
Dominican Republic,top_Life,euclid,2010,0.06666666666666667,0.26666666666666666,0.3333333333333333,0.3333333333333333,15.0,13.0
Ecuador,top_Life,euclid,2010,0.13872832369942195,0.2138728323699422,0.3988439306358382,0.24855491329479767,173.0,113.0
Egypt,top_Life,euclid,2010,0.14925373134328357,0.21473278767453058,0.2831006259027443,0.3529128550794415,2077.0,768.0
El Salvador,top_Life,euclid,2010,0.1,0.45,0.15,0.3,20.0,15.0
Equatorial Guinea,top_Life,euclid,2010,0.0,0.5,0.5,0.0,4.0,3.0
Eritrea,top_Life,euclid,2010,0.0,0.2,0.6,0.2,5.0,5.0
Estonia,top_Life,euclid,2010,0.0392156862745098,0.22941176470588234,0.2823529411764706,0.44901960784313727,510.0,337.0
Ethiopia,top_Life,euclid,2010,0.12893982808022922,0.17478510028653296,0.4584527220630373,0.23782234957020057,349.0,163.0
Falkland Islands (Malvinas),top_Life,euclid,2010,0.05263157894736842,0.10526315789473684,0.3157894736842105,0.5263157894736842,19.0,13.0
Faroe Islands,top_Life,euclid,2010,0.0,0.13333333333333333,0.6666666666666666,0.2,15.0,12.0
Federated States of Micronesia,top_Life,euclid,2010,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,7.0,7.0
Fiji,top_Life,euclid,2010,0.08695652173913043,0.21739130434782608,0.21739130434782608,0.4782608695652174,23.0,21.0
Finland,top_Life,euclid,2010,0.04441976679622432,0.2359800111049417,0.304553026096613,0.415047196002221,3602.0,1196.0
France,top_Life,euclid,2010,0.08196321412889691,0.22861882226667318,0.3158023125335415,0.3736156510708884,20497.0,2156.0
French Guiana,top_Life,euclid,2010,0.0,0.23076923076923078,0.5769230769230769,0.19230769230769232,26.0,22.0
French Polynesia,top_Life,euclid,2010,0.045454545454545456,0.09090909090909091,0.4318181818181818,0.4318181818181818,44.0,34.0
Gabon,top_Life,euclid,2010,0.08196721311475409,0.19672131147540983,0.5245901639344263,0.19672131147540983,61.0,43.0
Gambia,top_Life,euclid,2010,0.0,0.22580645161290322,0.5967741935483871,0.1774193548387097,62.0,32.0
Georgia,top_Life,euclid,2010,0.16666666666666666,0.2261904761904762,0.2261904761904762,0.38095238095238093,84.0,74.0
Germany,top_Life,euclid,2010,0.062321155253876354,0.24216410461169893,0.3222865508750915,0.3732281892593332,30054.0,2314.0
Ghana,top_Life,euclid,2010,0.0873015873015873,0.2896825396825397,0.3412698412698413,0.28174603174603174,252.0,146.0
Gibraltar,top_Life,euclid,2010,0.0,0.5,0.0,0.5,2.0,2.0
Greece,top_Life,euclid,2010,0.04664240820377109,0.21634138273238504,0.26298379093615615,0.4740324181276877,3023.0,1127.0
Greenland,top_Life,euclid,2010,0.02857142857142857,0.2,0.42857142857142855,0.34285714285714286,35.0,23.0
Grenada,top_Life,euclid,2010,0.0,0.16666666666666666,0.3333333333333333,0.5,6.0,6.0
Guadeloupe,top_Life,euclid,2010,0.030303030303030304,0.21212121212121213,0.3333333333333333,0.42424242424242425,33.0,28.0
Guam,top_Life,euclid,2010,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941,17.0,14.0
Guatemala,top_Life,euclid,2010,0.1,0.325,0.4,0.175,40.0,31.0
Guinea,top_Life,euclid,2010,0.05263157894736842,0.2631578947368421,0.47368421052631576,0.21052631578947367,19.0,16.0
Guinea-Bissau,top_Life,euclid,2010,0.16666666666666666,0.0,0.8333333333333334,0.0,6.0,4.0
Guyana,top_Life,euclid,2010,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,14.0,10.0
Haiti,top_Life,euclid,2010,0.0,0.25,0.625,0.125,8.0,7.0
Honduras,top_Life,euclid,2010,0.03571428571428571,0.25,0.2857142857142857,0.42857142857142855,28.0,23.0
Hong Kong,top_Life,euclid,2010,0.056291390728476824,0.1947019867549669,0.26026490066225166,0.48874172185430464,1510.0,667.0
Hungary,top_Life,euclid,2010,0.13606710158434296,0.19384902143522834,0.2548928238583411,0.4151910531220876,2146.0,862.0
Iceland,top_Life,euclid,2010,0.10884353741496598,0.2687074829931973,0.2653061224489796,0.35714285714285715,294.0,189.0
India,top_Life,euclid,2010,0.44140333416272703,0.13844239860661856,0.17561582483204777,0.24453844239860661,20095.0,1839.0
Indonesia,top_Life,euclid,2010,0.2609351432880845,0.21568627450980393,0.2383107088989442,0.2850678733031674,663.0,333.0
Iran,top_Life,euclid,2010,0.24592391304347827,0.2719332298136646,0.21331521739130435,0.26882763975155277,5152.0,1115.0
Iraq,top_Life,euclid,2010,0.29133858267716534,0.3464566929133858,0.2204724409448819,0.14173228346456693,127.0,71.0
Ireland,top_Life,euclid,2010,0.026073004412354592,0.2053750501403931,0.29362214199759323,0.47492980344965907,2493.0,947.0
Israel,top_Life,euclid,2010,0.03315789473684211,0.27789473684210525,0.33,0.3589473684210526,3800.0,1209.0
Italy,top_Life,euclid,2010,0.04789143113503813,0.20171601615074025,0.3108456707043517,0.4395468820098699,17832.0,2125.0
Jamaica,top_Life,euclid,2010,0.16363636363636364,0.2909090909090909,0.21818181818181817,0.32727272727272727,55.0,42.0
Japan,top_Life,euclid,2010,0.20906300146515036,0.20798158096699923,0.21419102769831858,0.36876438986953186,28666.0,2133.0
Jordan,top_Life,euclid,2010,0.09776536312849161,0.3715083798882682,0.2206703910614525,0.3100558659217877,358.0,206.0
Kazakhstan,top_Life,euclid,2010,0.23809523809523808,0.25396825396825395,0.2222222222222222,0.2857142857142857,63.0,46.0
Kenya,top_Life,euclid,2010,0.05485232067510549,0.2348804500703235,0.4641350210970464,0.24613220815752462,711.0,320.0
Kuwait,top_Life,euclid,2010,0.12666666666666668,0.19333333333333333,0.17333333333333334,0.5066666666666667,150.0,119.0
Kyrgyzstan,top_Life,euclid,2010,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5833333333333334,12.0,11.0
Laos,top_Life,euclid,2010,0.04838709677419355,0.1935483870967742,0.46774193548387094,0.2903225806451613,62.0,42.0
Latvia,top_Life,euclid,2010,0.12844036697247707,0.22018348623853212,0.30275229357798167,0.3486238532110092,109.0,85.0
Lebanon,top_Life,euclid,2010,0.12442396313364056,0.2488479262672811,0.2626728110599078,0.3640552995391705,217.0,157.0
Lesotho,top_Life,euclid,2010,0.0,0.5,0.5,0.0,6.0,6.0
Liberia,top_Life,euclid,2010,0.25,0.25,0.5,0.0,4.0,4.0
Libyan Arab Jamahiriya,top_Life,euclid,2010,0.3493975903614458,0.10843373493975904,0.2891566265060241,0.25301204819277107,83.0,67.0
Liechtenstein,top_Life,euclid,2010,0.0,0.5,0.0,0.5,2.0,2.0
Lithuania,top_Life,euclid,2010,0.2874251497005988,0.19760479041916168,0.19760479041916168,0.31736526946107785,334.0,187.0
Luxembourg,top_Life,euclid,2010,0.05291005291005291,0.164021164021164,0.2804232804232804,0.5026455026455027,189.0,139.0
Macao,top_Life,euclid,2010,0.16216216216216217,0.08108108108108109,0.13513513513513514,0.6216216216216216,37.0,22.0
Macedonia,top_Life,euclid,2010,0.2073170731707317,0.3048780487804878,0.18292682926829268,0.3048780487804878,82.0,59.0
Madagascar,top_Life,euclid,2010,0.08196721311475409,0.2459016393442623,0.3770491803278688,0.29508196721311475,122.0,85.0
Malawi,top_Life,euclid,2010,0.0625,0.3482142857142857,0.4017857142857143,0.1875,112.0,56.0
Malaysia,top_Life,euclid,2010,0.2206148282097649,0.2825497287522604,0.20931283905967452,0.2875226039783002,2212.0,709.0
Maldives,top_Life,euclid,2010,0.0,0.5,0.5,0.0,2.0,2.0
Mali,top_Life,euclid,2010,0.0875,0.3375,0.425,0.15,80.0,50.0
Malta,top_Life,euclid,2010,0.02702702702702703,0.21621621621621623,0.43243243243243246,0.32432432432432434,37.0,34.0
Martinique,top_Life,euclid,2010,0.3076923076923077,0.15384615384615385,0.38461538461538464,0.15384615384615385,13.0,10.0
Mauritania,top_Life,euclid,2010,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,9.0,7.0
Mauritius,top_Life,euclid,2010,0.07317073170731707,0.36585365853658536,0.14634146341463414,0.4146341463414634,41.0,37.0
Mayotte,top_Life,euclid,2010,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.0,3.0
Mexico,top_Life,euclid,2010,0.16384475123730138,0.1727012242771555,0.24094816358426674,0.4225058609012764,3839.0,1252.0
Moldova,top_Life,euclid,2010,0.21428571428571427,0.14285714285714285,0.17857142857142858,0.4642857142857143,28.0,23.0
Monaco,top_Life,euclid,2010,0.058823529411764705,0.20588235294117646,0.29411764705882354,0.4411764705882353,34.0,22.0
Mongolia,top_Life,euclid,2010,0.21686746987951808,0.25301204819277107,0.27710843373493976,0.25301204819277107,83.0,72.0
Montenegro,top_Life,euclid,2010,0.3125,0.09375,0.25,0.34375,32.0,21.0
Morocco,top_Life,euclid,2010,0.15895953757225434,0.24277456647398843,0.28034682080924855,0.3179190751445087,346.0,215.0
Mozambique,top_Life,euclid,2010,0.14035087719298245,0.15789473684210525,0.3684210526315789,0.3333333333333333,57.0,43.0
Myanmar,top_Life,euclid,2010,0.2857142857142857,0.17142857142857143,0.2571428571428571,0.2857142857142857,35.0,28.0
Namibia,top_Life,euclid,2010,0.12903225806451613,0.2903225806451613,0.41935483870967744,0.16129032258064516,31.0,25.0
Nepal,top_Life,euclid,2010,0.23870967741935484,0.23870967741935484,0.2645161290322581,0.25806451612903225,155.0,109.0
Netherlands,top_Life,euclid,2010,0.031212149445634958,0.2567781608124476,0.34370632628342496,0.3683033634584925,10733.0,1701.0
Netherlands Antilles,top_Life,euclid,2010,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.18181818181818182,11.0,10.0
New Caledonia,top_Life,euclid,2010,0.07407407407407407,0.1388888888888889,0.3055555555555556,0.48148148148148145,108.0,62.0
New Zealand,top_Life,euclid,2010,0.10338865836791147,0.1950207468879668,0.30463347164591975,0.3969571230982019,2892.0,1050.0
Nicaragua,top_Life,euclid,2010,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.21428571428571427,28.0,25.0
Niger,top_Life,euclid,2010,0.015384615384615385,0.26153846153846155,0.36923076923076925,0.35384615384615387,65.0,51.0
Nigeria,top_Life,euclid,2010,0.18161308516638466,0.4218838127467569,0.2859560067681895,0.11054709531866892,1773.0,410.0
Norfolk Island,top_Life,euclid,2010,0.5,0.0,0.5,0.0,2.0,2.0
North Korea,top_Life,euclid,2010,0.16666666666666666,0.0,0.3333333333333333,0.5,6.0,6.0
Northern Mariana Islands,top_Life,euclid,2010,0.0,0.0,1.0,0.0,1.0,1.0
Norway,top_Life,euclid,2010,0.03178928247048138,0.20950650923402966,0.3260672116257947,0.43263699666969424,3303.0,1130.0
Oman,top_Life,euclid,2010,0.15894039735099338,0.23178807947019867,0.2781456953642384,0.33112582781456956,151.0,126.0
Pakistan,top_Life,euclid,2010,0.38667366211962223,0.21773347324239245,0.22507869884575027,0.17051416579223505,1906.0,489.0
Palau,top_Life,euclid,2010,0.0,0.0,0.25,0.75,4.0,4.0
Palestine,top_Life,euclid,2010,0.15384615384615385,0.26153846153846155,0.16923076923076924,0.4153846153846154,65.0,51.0
Panama,top_Life,euclid,2010,0.05963302752293578,0.24770642201834864,0.43577981651376146,0.25688073394495414,218.0,130.0
Papua New Guinea,top_Life,euclid,2010,0.05660377358490566,0.24528301886792453,0.49056603773584906,0.20754716981132076,53.0,36.0
